source_lang,target_lang,train_dataset,dataset_size,test_dataset,m2m100_ft_spBLEU_mean,m2m100_ft_spBLEU_se,m2m100_ft_chrF2++_mean,m2m100_ft_chrF2++_se,m2m100_ft_BLEU_mean,m2m100_ft_BLEU_se,m2m100_ft_chrF2_mean,m2m100_ft_chrF2_se,m2m100_ft_TER_mean,m2m100_ft_TER_se,m2m100_ft_comet_score_mean,m2m100_ft_comet_score_se,m2m100_noft_spBLEU_mean,m2m100_noft_spBLEU_se,m2m100_noft_chrF2++_mean,m2m100_noft_chrF2++_se,m2m100_noft_BLEU_mean,m2m100_noft_BLEU_se,m2m100_noft_chrF2_mean,m2m100_noft_chrF2_se,m2m100_noft_TER_mean,m2m100_noft_TER_se,m2m100_noft_comet_score_mean,m2m100_noft_comet_score_se,small100_ft_spBLEU_mean,small100_ft_spBLEU_se,small100_ft_chrF2++_mean,small100_ft_chrF2++_se,small100_ft_BLEU_mean,small100_ft_BLEU_se,small100_ft_chrF2_mean,small100_ft_chrF2_se,small100_ft_TER_mean,small100_ft_TER_se,small100_ft_comet_score_mean,small100_ft_comet_score_se,small100_noft_spBLEU_mean,small100_noft_spBLEU_se,small100_noft_chrF2++_mean,small100_noft_chrF2++_se,small100_noft_BLEU_mean,small100_noft_BLEU_se,small100_noft_chrF2_mean,small100_noft_chrF2_se,small100_noft_TER_mean,small100_noft_TER_se,small100_noft_comet_score_mean,small100_noft_comet_score_se,nllb_ft_spBLEU_mean,nllb_ft_spBLEU_se,nllb_ft_chrF2++_mean,nllb_ft_chrF2++_se,nllb_ft_BLEU_mean,nllb_ft_BLEU_se,nllb_ft_chrF2_mean,nllb_ft_chrF2_se,nllb_ft_TER_mean,nllb_ft_TER_se,nllb_ft_comet_score_mean,nllb_ft_comet_score_se,nllb_noft_spBLEU_mean,nllb_noft_spBLEU_se,nllb_noft_chrF2++_mean,nllb_noft_chrF2++_se,nllb_noft_BLEU_mean,nllb_noft_BLEU_se,nllb_noft_chrF2_mean,nllb_noft_chrF2_se,nllb_noft_TER_mean,nllb_noft_TER_se,nllb_noft_comet_score_mean,nllb_noft_comet_score_se,trfm_spBLEU_mean,trfm_spBLEU_se,trfm_chrF2++_mean,trfm_chrF2++_se,trfm_BLEU_mean,trfm_BLEU_se,trfm_chrF2_mean,trfm_chrF2_se,trfm_TER_mean,trfm_TER_se,trfm_comet_score_mean,trfm_comet_score_se,genetic,geographic,syntactic,inventory,phonological,featural,dev_size,test_size,train_word_vocab_size,dev_word_vocab_size,test_word_vocab_size,avg_train_sentence_length,avg_dev_sentence_length,avg_test_sentence_length,train_dev_word_overlap,train_test_word_overlap,dev_test_word_overlap,ttr_train,ttr_dev,ttr_test,train_dev_ttr_distance,train_test_ttr_distance,dev_test_ttr_distance,train_dev_jsd,train_test_jsd,dev_test_jsd,train_dev_tf_idf,train_test_tf_idf,dev_test_tf_idf,train_dev_st_similarity,train_test_st_similarity,dev_test_st_similarity,eng_target,morphological
eng,tam,neulab_tedtalksv1,6225,MT560_WikiMatrix,0.7,0.2,17.0,0.4,0.2,0.1,20.6,0.5,333.4,7.8,0.4935,0.0836,4.7,0.9,17.8,0.8,3.2,0.9,19.7,0.7,118.6,3.2,0.5552,0.167,0.5,0.1,16.7,0.4,0.1,0.1,20.2,0.5,333.9,7.6,0.4911,0.0916,5.2,0.8,19.6,0.7,3.1,0.8,21.7,0.7,111.0,2.3,0.5698,0.166,1.6,0.3,17.3,0.6,0.6,0.3,20.2,0.6,260.9,10.1,0.5647,0.1451,5.4,0.8,21.1,0.8,2.6,0.9,23.6,0.8,111.7,2.2,0.6425,0.1524,0.0,0.0,12.1,0.3,0.0,0.0,14.9,0.4,429.9,10.9,0.4126,0.068,1.0,0.3158,0.6755,0.5014,0.0,0.5779,448.0,2000.0,74.0,70.0,179.0,64.55180722891566,81.75669642857143,55.1195,0.4791666666666667,0.2766798418972332,0.2811244979919678,0.0001841551880747,0.0019111584350342,0.001623744772721,0.816569068810208,0.7860349555252382,0.0313313627863844,0.0451516085182248,0.2607235583412482,0.2519279614387832,0.0020166440877615,0.0280609712584189,0.03019643082299,0.0043853521347045,0.2268171310424804,0.2280247211456298,0.0,0.6018
eng,tam,neulab_tedtalksv1,6225,flores,0.8,0.1,31.0,0.5,0.0,0.0,39.3,0.6,337.3,4.8,0.4903,0.0571,3.9,0.4,18.6,0.8,1.4,0.4,21.1,0.9,107.1,2.3,0.5463,0.1789,0.8,0.1,30.3,0.5,0.0,0.0,38.4,0.6,326.5,4.8,0.4834,0.0593,8.4,0.6,26.9,0.9,2.8,0.4,30.1,1.1,93.6,1.4,0.6008,0.1895,5.8,0.4,34.5,0.8,0.8,0.2,42.1,0.9,253.3,8.6,0.6222,0.166,34.9,1.1,53.0,0.9,14.5,1.1,58.7,0.8,71.0,1.3,0.891,0.0697,0.0,0.0,17.6,0.3,0.0,0.0,22.2,0.4,400.4,7.0,0.4115,0.0491,1.0,0.3158,0.6755,0.5014,0.0,0.5779,448.0,1012.0,74.0,70.0,70.0,64.55180722891566,81.75669642857143,94.27766798418972,0.4791666666666667,0.4791666666666667,0.5,0.0001841551880747,0.0019111584350342,0.0007336834051294,0.816569068810208,0.5609996659457704,2.5756450934575663,0.045151608518225,0.0849456916105202,0.1051063799756128,0.0020166440877615,0.0054563766044912,0.0072218821176207,0.0043853521347045,0.1808588504791259,0.1879538893699646,0.0,0.6018
hau,eng,OPUS_Tanzil,17056,MT560_OPUS_Tatoeba,5.5,4.8,23.5,3.9,4.3,3.9,23.5,3.8,89.4,7.1,0.5329,0.1515,8.6,4.7,24.5,4.0,3.1,3.7,24.2,4.0,91.9,13.1,0.5454,0.1528,8.1,4.5,23.6,4.3,6.1,5.4,23.4,4.1,85.4,7.9,0.5763,0.1648,8.7,5.7,24.9,5.3,6.6,4.4,24.3,5.4,109.2,38.4,0.5715,0.1888,32.8,8.4,50.7,6.7,30.1,8.9,50.7,6.7,55.0,10.2,0.8146,0.1394,32.3,8.8,49.4,7.0,28.1,9.3,49.2,6.9,54.7,8.7,0.8134,0.137,0.0,0.0,14.5,1.5,0.0,0.0,14.9,1.6,123.0,11.3,0.4004,0.0742,1.0,0.1885,0.3986,0.5337,0.409,0.4752,500.0,56.0,26.0,26.0,23.0,75.16205440900563,51.046,25.214285714285715,0.5,0.4693877551020408,0.4693877551020408,2.0281380756401896e-05,0.0010186890255847,0.0162889518413597,0.9605777891946482,0.9975113494378316,0.8788337864834218,0.0182398624427284,0.0900669500649687,0.0893171343120317,0.0020515304391952,0.0179219835310162,0.0181509948951981,0.043501079082489,0.5145928263664246,0.4292606711387634,1.0,0.5884
hau,eng,OPUS_Tanzil,17056,flores,7.1,0.6,25.3,0.6,4.3,0.5,26.6,0.6,92.8,1.5,0.4895,0.0992,15.0,0.8,36.7,0.8,10.4,0.8,38.3,0.8,83.1,2.0,0.5959,0.1282,6.3,0.6,27.2,0.7,4.1,0.4,28.5,0.7,125.6,6.9,0.4911,0.1172,13.3,1.0,35.5,0.8,9.3,0.8,36.9,0.8,94.7,5.1,0.5715,0.1377,36.2,1.3,55.5,1.0,30.2,1.3,56.9,0.9,52.8,1.4,0.8062,0.0844,36.0,1.2,55.2,0.9,29.5,1.2,56.6,0.9,52.3,1.3,0.8082,0.0821,0.2,0.2,16.9,0.2,0.1,0.1,18.5,0.2,133.5,3.1,0.3643,0.0419,1.0,0.1885,0.3986,0.5337,0.409,0.4752,500.0,1012.0,26.0,26.0,39.0,75.16205440900563,51.046,106.64229249011858,0.5,0.4,0.4,2.0281380756401896e-05,0.0010186890255847,0.0003613721020737,0.9605777891946482,0.8909032986676614,3.308570429300536,0.0182398624427278,0.0918592966460081,0.0911838589727481,0.0020515304391952,0.0148787647550778,0.0190265186741999,0.043501079082489,0.525053858757019,0.4556276202201843,1.0,0.5884
hau,eng,OPUS_Tanzil,17056,MT560_OPUS100,21.8,0.9,42.3,0.8,19.2,1.0,43.6,0.8,66.5,1.2,0.7223,0.113,8.4,0.4,27.8,0.5,6.4,0.4,28.9,0.5,89.4,1.4,0.5817,0.1144,21.8,0.8,42.8,0.7,19.1,0.9,44.1,0.7,65.5,1.1,0.7188,0.1131,14.0,0.6,34.5,0.6,11.8,0.7,35.5,0.6,79.5,2.0,0.6436,0.1286,26.0,0.9,46.7,0.8,23.1,0.9,47.9,0.8,61.0,1.1,0.7496,0.1035,26.5,0.8,46.7,0.7,23.5,0.8,47.7,0.7,60.8,1.4,0.747,0.1072,14.9,0.7,34.3,0.6,12.7,0.7,35.3,0.6,77.5,1.0,0.6369,0.1309,1.0,0.1885,0.3986,0.5337,0.409,0.4752,500.0,1997.0,26.0,26.0,28.0,75.16205440900563,51.046,74.09814722083125,0.5,0.4814814814814814,0.4814814814814814,2.0281380756401896e-05,0.0010186890255847,0.0001892224309676,0.9605777891946482,0.7971226395986974,19.215538742358927,0.0182398624427278,0.0159163083675027,0.0266520081129799,0.0020515304391952,0.0013178127439259,0.0019355395375718,0.043501079082489,0.0048474073410034,0.0511656403541564,1.0,0.5884
hau,eng,OPUS_Tanzil,17056,OPUS_Tanzil,13.0,1.5,31.1,1.6,11.2,1.7,32.5,1.6,82.1,2.4,0.6289,0.1298,3.9,0.8,19.8,0.9,3.2,0.8,21.0,0.9,104.0,3.1,0.4972,0.1057,12.5,1.4,30.6,1.6,10.6,1.5,31.8,1.6,81.4,2.3,0.6243,0.1283,6.7,1.1,23.2,1.3,5.6,1.1,24.3,1.3,96.8,3.3,0.5332,0.1261,16.7,1.7,34.3,1.6,13.8,1.7,35.6,1.7,77.2,2.5,0.6515,0.1302,16.7,1.8,33.8,1.7,14.0,1.8,34.9,1.8,77.4,2.6,0.6454,0.1299,9.8,1.3,27.0,1.4,8.2,1.4,28.1,1.4,93.7,3.0,0.5542,0.1241,1.0,0.1885,0.3986,0.5337,0.409,0.4752,500.0,500.0,26.0,26.0,28.0,75.16205440900563,51.046,39.786,0.5,0.4814814814814814,0.4814814814814814,2.0281380756401896e-05,0.0010186890255847,0.0014075302870356,0.9605777891946482,0.9713892315645272,0.0763183881240921,0.0182398624427278,0.0268407203347483,0.0208998464099056,0.0020515304391952,0.0027716384304312,0.0011082346235853,0.043501079082489,0.0571213960647583,0.0234670042991638,1.0,0.5884
kat,eng,MT560_OPUS100,378397,neulab_tedtalksv1,4.7,0.4,25.3,0.6,3.5,0.4,26.4,0.7,84.1,0.9,0.5773,0.1259,11.1,0.9,35.8,1.2,8.8,0.7,37.3,1.2,78.6,2.4,0.6717,0.154,10.5,0.8,36.1,0.8,7.4,0.6,37.6,0.8,75.7,1.3,0.6661,0.1339,12.8,0.9,39.6,0.8,9.5,0.7,41.1,0.8,72.3,1.0,0.6887,0.1305,20.4,1.0,48.7,1.0,14.9,0.9,50.5,1.0,66.9,1.1,0.7958,0.1049,21.4,1.1,49.7,1.0,16.1,1.0,51.5,1.0,65.5,1.1,0.8038,0.0998,1.1,0.2,14.2,0.4,0.8,0.2,15.1,0.4,92.0,0.5,0.4708,0.1027,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,944.0,53.0,36.0,37.0,24.728557573130864,102.60080240722166,78.54025423728814,0.4044943820224719,0.4111111111111111,0.4931506849315068,5.664080283742636e-06,0.0003519302396058,0.0004990423781392,0.968070373773463,0.9774290234152136,0.0869004776391526,0.0787670542353763,0.0616306255252296,0.0533503371790324,0.010997117622538,0.0056586042843969,0.0102666152549744,0.462615430355072,0.1785579919815063,0.3009583950042724,1.0,0.6712
kat,eng,MT560_OPUS100,378397,MT560_OPUS_Tatoeba,37.0,2.4,51.7,1.9,33.3,2.6,51.9,2.0,55.8,2.3,0.7904,0.1798,33.3,2.3,50.5,1.9,32.4,2.5,50.3,2.0,55.3,2.5,0.7838,0.186,37.2,2.2,52.6,1.7,33.3,2.5,52.6,1.8,50.9,2.2,0.7978,0.1795,36.6,2.3,54.4,1.9,35.9,2.6,54.1,1.9,51.0,2.4,0.813,0.1789,49.5,2.4,65.6,1.8,46.3,2.7,66.1,1.8,41.3,2.3,0.8814,0.1336,55.7,2.4,70.1,1.8,52.4,2.8,70.4,1.8,36.4,2.4,0.9041,0.1143,22.1,1.9,33.9,1.6,18.5,2.1,33.3,1.5,74.2,2.4,0.6581,0.2013,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,904.0,53.0,36.0,34.0,24.728557573130864,102.60080240722166,19.20353982300885,0.4044943820224719,0.3908045977011494,0.4857142857142857,5.664080283742636e-06,0.0003519302396058,0.0019585253456221,0.968070373773463,0.994224338224504,0.672906133630633,0.0787670542353763,0.0438017518622207,0.089253340093515,0.010997117622538,0.0051616065663237,0.0176940799426114,0.462615430355072,0.0949552059173584,0.4541751742362976,1.0,0.6712
kat,eng,MT560_OPUS100,378397,MT560_OPUS100,21.1,1.1,36.1,1.1,14.7,1.1,37.0,1.1,75.5,1.4,0.6722,0.162,0.3,0.2,8.6,0.2,0.2,0.2,9.6,0.2,129.4,2.7,0.377,0.114,8.9,0.7,21.5,0.6,5.1,0.6,21.7,0.6,91.6,2.9,0.5496,0.143,0.1,0.0,5.5,0.2,0.1,0.1,6.0,0.3,309.3,15.2,0.3649,0.1309,27.0,1.2,41.8,1.1,20.1,1.2,42.9,1.1,69.6,1.5,0.7113,0.1495,22.5,1.1,37.6,1.0,17.3,1.1,38.4,1.0,74.5,1.4,0.6734,0.1497,18.1,1.0,32.7,1.0,12.3,1.0,33.3,1.0,76.3,1.3,0.6438,0.1668,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,2000.0,53.0,36.0,39.0,24.728557573130864,102.60080240722166,29.2315,0.4044943820224719,0.4239130434782608,0.48,5.664080283742636e-06,0.0003519302396058,0.0006670885859432,0.968070373773463,0.9830905991594366,0.2231981581337155,0.0787670542353763,0.010164927570417,0.0785745359916096,0.010997117622538,0.0002644813310817,0.0301929355442886,0.462615430355072,0.0038591027259826,0.4472689032554626,1.0,0.6712
kat,eng,MT560_OPUS100,378397,MT560_OPUS_OpenSubtitles_v2018,40.6,1.5,53.1,1.3,33.3,1.8,53.3,1.3,55.4,1.8,0.7794,0.1761,11.7,0.9,30.2,0.9,9.6,1.0,30.3,0.9,85.1,1.6,0.6546,0.1717,16.7,1.0,33.6,0.9,12.0,1.1,33.6,0.9,73.5,1.4,0.6895,0.1734,13.5,1.0,34.0,0.9,11.4,1.0,34.1,0.9,79.9,1.6,0.6817,0.172,39.2,1.5,55.1,1.2,34.1,1.8,55.5,1.2,54.8,1.7,0.8172,0.1467,36.6,1.4,53.9,1.2,31.6,1.6,54.2,1.2,58.0,1.8,0.8013,0.1545,21.8,1.4,33.7,1.1,14.2,1.3,33.4,1.1,76.3,1.6,0.6776,0.2019,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,2000.0,53.0,36.0,33.0,24.728557573130864,102.60080240722166,22.572,0.4044943820224719,0.3837209302325581,0.4782608695652174,5.664080283742636e-06,0.0003519302396058,0.0007309941520467,0.968070373773463,0.9845631150043826,0.268903884743513,0.0787670542353763,0.0386276319436186,0.087198863773761,0.010997117622538,0.0029860463597413,0.0839351590290923,0.462615430355072,0.0504598021507263,0.5062109231948853,1.0,0.6712
kat,eng,MT560_OPUS100,378397,flores,5.1,0.4,25.4,0.5,3.3,0.4,27.2,0.6,90.0,1.4,0.5174,0.1031,16.9,0.9,40.7,0.9,12.0,0.8,43.1,0.9,81.0,1.7,0.7021,0.1683,15.0,0.7,40.1,0.7,10.6,0.7,42.4,0.7,79.3,1.6,0.6938,0.1204,16.9,0.7,43.4,0.7,11.9,0.7,45.9,0.7,78.3,1.3,0.7308,0.115,31.2,1.0,54.3,0.7,22.9,0.9,56.7,0.7,62.1,1.1,0.8572,0.0581,32.4,1.0,54.9,0.7,23.8,0.9,57.2,0.7,60.7,1.1,0.8621,0.0533,0.6,0.2,13.4,0.3,0.4,0.3,14.5,0.3,92.8,0.5,0.4014,0.0531,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,1012.0,53.0,36.0,39.0,24.728557573130864,102.60080240722166,106.64229249011858,0.4044943820224719,0.4239130434782608,0.48,5.664080283742636e-06,0.0003519302396058,0.0003613721020737,0.968070373773463,0.9688980340657588,0.0006826625776725,0.0787670542353763,0.0821354682919102,0.0109810161095522,0.010997117622538,0.0125755960398699,0.003912699935678,0.462615430355072,0.4789470434188843,0.0265035033226013,1.0,0.6712
kat,eng,MT560_OPUS100,378397,MT560_WikiMatrix,1.2,0.3,11.2,0.5,0.3,0.3,11.7,0.6,112.2,4.3,0.4298,0.1291,5.3,1.2,17.8,1.2,3.6,1.2,18.8,1.2,113.1,3.8,0.5225,0.1468,4.4,1.1,16.7,1.2,3.3,1.2,17.4,1.2,104.8,2.8,0.5224,0.1491,5.3,1.3,18.2,1.2,3.5,1.2,19.2,1.2,111.6,2.9,0.5312,0.1443,4.5,1.2,16.8,1.2,3.3,1.2,17.6,1.2,106.0,2.5,0.5212,0.1394,4.8,1.3,17.0,1.2,2.9,1.1,18.0,1.2,130.9,4.8,0.4999,0.13,0.1,0.1,6.8,0.3,0.1,0.1,6.9,0.3,103.3,1.4,0.3744,0.0899,1.0,0.154,0.5903,0.5667,0.4878,0.5952,997.0,1000.0,53.0,36.0,1016.0,24.728557573130864,102.60080240722166,61.392,0.4044943820224719,0.0449017773620205,0.0342205323193916,5.664080283742636e-06,0.0003519302396058,0.0165493875423507,0.968070373773463,0.9993156108049864,0.9579213115224944,0.0787670542353763,0.2670436330217117,0.2407591046598246,0.010997117622538,0.0487208927307398,0.2159506025910705,0.462615430355072,0.4147155880928039,0.4726368188858032,1.0,0.6712
xho,eng,MT560_OPUS_XhosaNavy,48981,MT560_OPUS_memat,19.9,0.9,44.1,0.7,16.5,0.9,45.7,0.6,71.3,1.4,0.6611,0.0916,6.7,0.5,30.9,0.7,6.4,0.5,32.6,0.7,94.4,2.9,0.5435,0.113,31.3,1.0,52.3,0.7,26.7,1.0,53.8,0.7,56.0,1.1,0.7125,0.0905,4.5,0.4,27.6,0.6,4.4,0.4,29.1,0.6,101.8,3.7,0.4988,0.1011,33.0,1.0,53.0,0.8,28.5,1.1,54.4,0.8,54.0,1.2,0.7539,0.0815,23.9,0.9,46.3,0.7,21.1,0.9,47.8,0.7,63.8,1.2,0.7203,0.0849,32.1,1.3,51.2,0.9,26.6,1.4,52.5,0.9,62.3,2.3,0.669,0.1183,1.0,0.3573,0.6421,0.5032,0.3433,0.5768,997.0,1000.0,44.0,36.0,37.0,70.15887793225944,102.60080240722166,111.88,0.45,0.4567901234567901,0.4931506849315068,1.280390356099838e-05,0.0003519302396058,0.000330711476582,0.928559772680093,0.924066475012912,0.0041166277029384,0.0346909563762649,0.0406147860618244,0.045696833476901,0.0049969882173577,0.0048668583540143,0.0142105112239891,0.29105144739151,0.1880699396133422,0.3812431097030639,1.0,0.6632
xho,eng,MT560_OPUS_XhosaNavy,48981,bible,7.5,0.6,29.3,0.5,5.4,0.5,30.3,0.5,87.7,1.5,0.4809,0.079,8.4,0.6,28.9,0.7,6.3,0.6,29.6,0.7,94.0,2.6,0.4931,0.1091,7.0,0.5,28.0,0.5,5.3,0.5,29.1,0.5,83.7,1.3,0.4701,0.0746,5.2,0.5,25.2,0.7,3.9,0.5,26.0,0.7,120.2,6.4,0.4487,0.1045,33.1,1.1,54.0,0.8,27.1,1.1,55.0,0.8,53.1,1.1,0.7471,0.0759,26.5,1.0,48.7,0.8,21.3,1.0,50.0,0.8,60.1,1.2,0.7328,0.0762,1.4,0.2,21.0,0.3,1.0,0.2,22.6,0.3,100.9,2.2,0.3754,0.0508,1.0,0.3573,0.6421,0.5032,0.3433,0.5768,997.0,1000.0,44.0,36.0,26.0,70.15887793225944,102.60080240722166,106.373,0.45,0.3714285714285714,0.4193548387096774,1.280390356099838e-05,0.0003519302396058,0.0002444229268705,0.928559772680093,0.8979756728107297,0.1934604225618504,0.0346909563762649,0.0850904734270795,0.1004950779764225,0.0049969882173577,0.0159821052683328,0.0409112845872029,0.29105144739151,0.6670580506324768,0.638806939125061,1.0,0.6632
xho,eng,MT560_OPUS_XhosaNavy,48981,MT560_OPUS100,13.2,0.8,33.8,0.8,10.0,0.8,35.0,0.8,85.6,1.7,0.5816,0.1421,7.9,0.7,27.5,0.7,6.1,0.7,28.6,0.7,95.4,2.2,0.5211,0.141,18.6,1.1,37.4,0.9,14.7,1.1,38.8,1.0,76.4,1.7,0.6039,0.1532,5.8,0.6,24.6,0.7,4.0,0.6,25.7,0.7,109.9,4.8,0.5013,0.1344,31.0,1.3,48.8,1.1,26.1,1.3,49.9,1.1,61.5,1.5,0.688,0.1501,28.1,1.2,46.0,1.1,23.5,1.3,47.0,1.0,66.6,1.7,0.6683,0.1473,19.2,1.3,34.7,1.1,16.0,1.3,36.1,1.1,83.6,2.7,0.5441,0.166,1.0,0.3573,0.6421,0.5032,0.3433,0.5768,997.0,1929.0,44.0,36.0,36.0,70.15887793225944,102.60080240722166,60.111456713322966,0.45,0.45,0.5,1.280390356099838e-05,0.0003519302396058,0.0003104652666982,0.928559772680093,0.9192187861294496,0.0178376127326536,0.0346909563762649,0.0176747719028489,0.0293455026339074,0.0049969882173577,0.0024529674828339,0.0019911157507944,0.29105144739151,0.0865469574928283,0.2516441941261291,1.0,0.6632
xho,eng,MT560_OPUS_XhosaNavy,48981,flores,20.1,1.0,41.8,0.7,14.0,0.8,43.2,0.7,73.4,1.4,0.6168,0.1153,20.2,1.0,40.9,0.8,14.0,0.9,42.4,0.8,73.1,1.4,0.6233,0.1231,19.6,1.0,41.6,0.8,14.0,0.8,43.1,0.7,71.0,1.6,0.6146,0.1123,16.5,1.0,36.8,0.7,10.3,0.7,38.4,0.7,79.1,2.0,0.5676,0.1128,40.3,1.2,58.6,0.9,33.3,1.2,59.8,0.9,47.8,1.2,0.8051,0.0768,40.7,1.2,58.6,0.9,33.7,1.2,59.9,0.9,46.8,1.2,0.8092,0.0758,3.6,0.4,24.8,0.4,2.7,0.3,26.4,0.4,98.7,2.7,0.4302,0.0641,1.0,0.3573,0.6421,0.5032,0.3433,0.5768,997.0,1012.0,44.0,36.0,39.0,70.15887793225944,102.60080240722166,106.64229249011858,0.45,0.4578313253012048,0.48,1.280390356099838e-05,0.0003519302396058,0.0003613721020737,0.928559772680093,0.9303926691804144,0.0006826625776725,0.0346909563762649,0.030881410208825,0.0109810161095522,0.0049969882173577,0.0047128318150101,0.003912699935678,0.29105144739151,0.3049368262290954,0.0265035033226013,1.0,0.6632
xho,eng,MT560_OPUS_XhosaNavy,48981,MT560_OPUS_XhosaNavy,22.1,1.1,42.9,0.9,16.9,1.0,44.2,0.9,69.8,1.8,0.643,0.1201,12.1,0.9,32.8,0.8,9.2,0.8,34.3,0.8,84.3,2.0,0.5492,0.1201,28.5,1.2,48.7,1.0,23.4,1.2,49.9,1.0,59.2,1.5,0.68,0.1192,9.7,0.8,29.6,0.7,6.4,0.7,31.2,0.7,91.2,2.7,0.5122,0.1081,37.9,1.4,55.7,1.1,33.1,1.4,56.7,1.1,49.3,1.6,0.7485,0.1152,31.0,1.3,50.5,1.0,26.6,1.3,51.6,1.0,55.5,1.6,0.7313,0.1104,21.1,1.1,40.3,0.9,16.5,1.0,41.5,0.9,70.7,1.6,0.5898,0.1261,1.0,0.3573,0.6421,0.5032,0.3433,0.5768,997.0,1000.0,44.0,36.0,36.0,70.15887793225944,102.60080240722166,68.491,0.45,0.45,0.5,1.280390356099838e-05,0.0003519302396058,0.0005256165043582,0.928559772680093,0.9518738346107108,0.1091925387833123,0.0346909563762649,0.0411501074376427,0.0525047871128406,0.0049969882173577,0.005905958418324,0.0308667373376225,0.29105144739151,0.2139734029769897,0.4120598435401916,1.0,0.6632
eng,afr,OPUS_bible,29065,bible,43.1,1.2,62.3,0.8,38.6,1.3,62.7,0.8,42.1,1.2,0.8018,0.0994,39.4,1.2,59.8,0.9,35.3,1.3,60.2,0.8,44.7,1.2,0.8029,0.0987,42.6,1.1,61.7,0.8,37.4,1.3,62.1,0.8,43.0,1.2,0.7927,0.1046,32.9,1.1,55.4,0.8,29.7,1.1,55.7,0.8,48.5,1.2,0.7525,0.1185,56.1,1.2,71.5,0.9,50.3,1.3,71.7,0.8,32.6,1.1,0.8557,0.0714,50.9,1.3,67.7,0.9,45.0,1.4,68.2,0.9,37.6,1.3,0.8452,0.0781,23.8,1.0,46.8,0.8,19.3,0.9,47.3,0.7,65.8,1.7,0.5785,0.1333,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1000.0,33.0,25.0,23.0,102.92561500086016,90.598,107.706,0.4310344827586206,0.4107142857142857,0.4791666666666667,1.1031133535882774e-05,0.0002759442813307,0.0002135442779418,0.9216461853273776,0.8993537637809637,0.0853873133691905,0.0382662755384409,0.0335045131786083,0.0282626877802088,0.0032600876393465,0.0039178858855666,0.0009594375510416,0.0863062143325805,0.0361749529838562,0.0335904955863952,0.0,0.4359
eng,afr,OPUS_bible,29065,OPUS_bible,43.5,1.1,62.5,0.8,38.0,1.2,63.0,0.8,42.7,1.1,0.8137,0.0946,38.3,1.2,58.7,0.9,33.3,1.2,59.3,0.9,47.2,1.2,0.8051,0.0979,43.1,1.1,62.0,0.8,37.4,1.2,62.6,0.8,43.1,1.1,0.8037,0.1007,31.0,1.0,53.6,0.8,26.7,1.0,54.3,0.8,51.7,1.2,0.7584,0.1113,55.4,1.2,70.6,0.8,49.5,1.3,70.9,0.8,33.9,1.1,0.855,0.0731,45.2,1.3,63.3,1.0,39.3,1.3,64.1,0.9,43.8,1.5,0.838,0.0806,28.2,0.9,50.2,0.7,22.7,0.9,50.7,0.7,59.4,1.1,0.6293,0.134,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,1000.0,33.0,25.0,23.0,102.92561500086016,90.598,107.706,0.4310344827586206,0.4107142857142857,0.4791666666666667,1.1031133535882774e-05,0.0002759442813307,0.0002135442779418,0.9216461853273776,0.8993537637809637,0.0853873133691905,0.0382662755384409,0.0335045131786083,0.0282626877802088,0.0032600876393465,0.0039178858855666,0.0009594375510416,0.0863062143325805,0.0361749529838562,0.0335904955863952,0.0,0.4359
eng,afr,OPUS_bible,29065,MT560_OPUS_Tatoeba,35.5,1.2,57.7,0.9,31.3,1.3,57.3,0.9,46.5,1.3,0.8354,0.14,53.4,1.4,69.6,1.0,49.0,1.6,69.3,1.0,31.2,1.2,0.8902,0.12,30.0,1.2,52.2,0.9,26.4,1.2,51.5,0.9,52.4,1.5,0.7885,0.1658,51.1,1.4,67.9,1.0,47.8,1.6,67.5,1.0,31.4,1.1,0.877,0.1296,60.8,1.4,75.4,0.9,56.1,1.6,75.2,0.9,26.4,1.1,0.912,0.1022,63.0,1.4,76.4,0.9,58.2,1.6,76.2,0.9,25.1,1.1,0.9144,0.1012,12.4,0.7,36.1,0.8,9.4,0.8,35.4,0.8,86.6,2.0,0.5613,0.1856,0.6638,0.3303,0.4873,0.4774,0.39,0.4736,1000.0,2345.0,33.0,25.0,33.0,102.92561500086016,90.598,24.16673773987207,0.4310344827586206,0.4545454545454545,0.396551724137931,1.1031133535882774e-05,0.0002759442813307,0.0005823084117096,0.9216461853273776,0.9624712694247054,0.2768023064606008,0.0382662755384409,0.070181424275805,0.0826445764013367,0.0032600876393465,0.0107958696872007,0.0144813941630285,0.0863062143325805,0.2862331867218017,0.3274867534637451,0.0,0.4359
